player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
22836,215,116,1,12,67,33,58,5,9,3,67,32,55,5,9,3,67,39,63,5,9,3,106,95,101,0,0,0,0,0,0,0,0,56,0,0,0,100,0,0,0,0,0,0,0,102,0,0,0,133,0,0,15,4,38,56,153
22837,154,111,1,12,63,10,59,2,9,6,63,10,59,2,9,6,63,10,59,2,9,6,85,85,106,0,0,0,0,87,0,0,0,0,0,0,0,79,0,0,0,114,0,0,0,0,0,0,0,100,0,0,9,4,22,52,83
22839,139,109,1,11,49,1,58,0,12,6,51,1,59,0,12,6,48,1,55,0,12,6,49,1,58,0,0,0,83,36,0,0,0,56,0,0,0,0,0,66,83,36,0,0,0,56,0,0,0,0,0,66,10,3,107,40,60
22840,62,103,1,12,139,35,60,3,9,6,142,37,61,3,9,6,134,33,58,3,9,6,188,96,94,0,0,0,157,0,111,0,0,130,0,0,0,0,0,0,176,0,136,0,0,171,0,0,0,0,0,0,16,2,138,54,2
22841,148,110,1,11,63,1,59,0,8,6,63,1,60,0,8,6,63,1,58,0,8,6,63,1,59,0,0,0,90,87,0,0,0,96,0,0,0,0,0,0,90,87,0,0,0,96,0,0,0,0,0,0,10,3,117,43,23
22842,58,102,1,13,81,7,59,2,5,6,85,7,61,2,5,6,76,7,57,2,5,6,97,55,59,0,0,0,118,0,56,0,0,33,0,0,0,0,0,0,130,0,71,0,0,59,0,0,0,0,0,0,17,4,27,48,101
22843,65,103,1,11,125,38,59,2,9,6,129,41,63,2,9,6,121,34,55,2,9,6,125,96,159,0,0,0,106,0,158,0,0,168,0,0,0,0,0,0,106,0,158,0,0,168,0,0,0,0,0,0,12,4,131,52,151
22845,131,108,1,11,92,91,59,1,3,5,94,96,61,1,3,5,89,85,57,1,3,5,92,98,59,0,0,0,118,0,101,0,0,135,0,0,0,0,0,0,118,0,101,0,0,135,0,0,0,0,0,0,9,3,163,43,60
22846,141,109,1,12,72,35,58,1,3,3,72,37,60,1,3,3,71,33,55,1,3,3,72,38,58,0,0,0,102,87,0,0,0,0,0,0,0,0,0,0,102,87,0,0,0,0,0,0,0,0,0,0,9,3,41,40,30
22847,139,109,1,11,45,5,58,0,4,6,45,5,59,0,4,6,45,5,55,0,4,6,48,5,58,0,0,0,75,0,0,0,0,62,0,0,0,74,0,0,78,0,0,0,0,69,0,0,0,74,0,0,9,3,100,35,18
22848,103,106,1,11,67,32,58,1,9,6,68,31,55,1,9,6,64,35,61,1,9,6,67,32,58,0,0,0,68,89,104,0,0,27,0,0,0,0,0,0,68,89,104,0,0,27,0,0,0,0,0,0,10,3,127,44,136
22849,162,112,1,12,73,1,58,5,12,6,73,1,59,5,12,6,72,1,55,5,12,6,73,1,58,0,0,0,102,89,0,0,0,0,0,0,0,0,0,0,102,89,0,0,0,0,0,0,0,0,0,0,9,3,40,35,45
22850,103,106,1,12,56,45,59,3,12,5,56,47,60,3,12,5,56,42,57,3,12,5,60,45,59,0,0,0,90,0,65,0,0,0,0,0,0,0,0,0,93,0,70,0,0,0,0,0,0,0,0,0,10,4,38,36,92
22852,150,110,1,12,61,12,59,1,9,6,60,12,59,1,9,6,62,12,60,1,9,6,61,12,59,0,0,0,81,0,0,0,0,88,0,0,0,0,0,0,81,0,0,0,0,88,0,0,0,0,0,0,9,3,40,42,123
22854,210,116,1,13,70,13,59,1,2,6,69,13,60,1,2,6,70,13,59,1,2,6,73,67,59,0,0,0,96,88,0,0,0,0,0,0,0,0,0,0,98,93,0,0,0,0,0,0,0,0,0,0,11,4,40,38,96
22855,80,105,1,11,64,74,59,3,11,5,64,76,60,3,11,5,64,71,58,3,11,5,64,74,59,0,0,0,85,94,0,0,0,26,0,81,0,0,0,0,85,94,0,0,0,26,0,81,0,0,0,0,8,2,120,43,190
22857,105,106,1,11,82,18,60,0,9,6,83,18,60,0,9,6,79,18,59,0,9,6,82,27,60,0,0,0,101,0,86,0,0,88,0,100,0,0,0,0,101,0,86,0,0,88,0,100,0,0,0,0,10,3,124,41,188
22858,1,100,1,11,107,126,78,0,5,4,104,120,76,0,5,4,118,145,86,0,5,4,107,126,78,0,5,4,88,134,129,0,0,0,0,95,0,0,0,0,88,134,129,0,0,0,0,95,0,0,0,0,6,4,111,37,169
22861,143,110,1,12,71,1,58,0,9,6,71,1,58,0,9,6,71,1,58,0,9,6,71,1,58,0,0,0,104,0,0,0,0,85,0,0,0,0,0,0,104,0,0,0,0,85,0,0,0,0,0,0,11,4,32,35,82
22862,105,106,1,13,50,31,53,2,8,6,47,32,53,2,8,6,53,30,53,2,8,6,73,91,117,0,0,0,85,57,0,0,0,0,0,0,0,0,0,0,99,92,0,0,0,0,0,0,0,0,0,0,13,4,39,55,38
22863,133,109,1,12,109,16,59,0,1,6,110,17,61,0,1,6,108,15,58,0,1,6,109,16,59,0,0,0,146,114,0,0,0,0,0,0,0,0,0,0,146,114,0,0,0,0,0,0,0,0,0,0,13,3,34,41,60
22864,86,105,1,12,61,60,72,2,6,5,63,63,76,2,6,5,59,56,69,2,6,5,73,60,72,0,0,0,85,74,0,0,0,63,0,0,0,0,0,0,94,89,0,0,0,84,0,0,0,0,0,0,10,3,147,43,66
22865,45,101,1,11,106,40,59,1,9,6,109,42,61,1,9,6,101,37,57,1,9,6,117,95,101,0,0,0,126,0,121,0,0,119,103,0,0,0,0,0,132,0,135,0,0,136,119,0,0,0,0,0,13,3,144,39,100
22866,193,114,1,12,87,1,57,5,6,6,88,1,55,5,6,6,83,1,60,5,6,6,87,1,57,0,0,0,104,117,0,0,0,0,0,0,0,0,0,0,104,117,0,0,0,0,0,0,0,0,0,0,10,2,26,35,193
22867,147,110,1,12,80,1,58,0,1,1,80,1,58,0,1,1,80,1,59,0,1,1,80,8,58,0,0,0,85,0,0,0,0,122,0,0,0,0,0,0,85,0,0,0,0,122,0,0,0,0,0,0,8,3,26,35,184
22869,125,108,1,11,65,12,59,1,9,6,64,13,60,1,9,6,67,12,57,1,9,6,65,67,59,0,0,0,92,0,0,0,83,86,0,57,0,0,0,0,92,0,0,0,83,86,0,57,0,0,0,0,10,4,119,48,126
22870,69,104,1,11,83,47,59,1,7,6,83,47,59,1,7,6,83,47,59,1,7,6,83,47,59,0,0,0,88,86,100,0,83,91,0,0,0,0,0,0,88,86,100,0,83,91,0,0,0,0,0,0,8,3,119,46,132
22871,170,112,1,12,91,1,58,1,12,6,91,1,59,1,12,6,91,1,57,1,12,6,91,1,58,0,0,0,100,0,128,0,0,0,0,0,0,0,0,0,100,0,128,0,0,0,0,0,0,0,0,0,10,3,40,35,163
22872,162,112,1,13,77,46,59,1,6,6,76,46,59,1,6,6,79,45,58,1,6,6,77,48,59,0,0,0,90,109,0,0,0,0,0,0,0,0,0,0,90,109,0,0,0,0,0,0,0,0,0,0,11,2,28,43,76
22873,144,110,1,12,45,47,58,0,6,6,45,48,58,0,6,6,45,46,57,0,6,6,45,47,58,0,0,0,72,60,0,0,0,0,0,0,0,0,0,0,72,60,0,0,0,0,0,0,0,0,0,0,8,2,31,35,1
22874,124,108,1,11,55,16,59,3,12,6,55,16,59,3,12,6,55,16,60,3,12,6,55,16,59,0,0,0,91,0,0,0,0,88,0,61,0,0,0,0,91,0,0,0,0,88,0,61,0,0,0,0,9,3,54,39,68
22876,141,109,1,12,98,40,59,0,12,6,97,41,60,0,12,6,99,39,58,0,12,6,98,40,59,0,0,0,116,0,0,0,0,0,0,111,0,0,0,0,116,0,0,0,0,0,0,111,0,0,0,0,11,3,41,45,98
22877,102,106,1,11,97,46,59,1,3,6,97,47,59,1,3,6,97,45,58,1,3,6,97,46,59,0,0,0,100,0,0,0,0,155,0,100,0,0,0,0,100,0,0,0,0,155,0,100,0,0,0,0,10,4,100,41,12
22878,144,110,1,12,94,1,58,0,12,6,94,1,58,0,12,6,94,1,59,0,12,6,94,1,58,0,0,0,132,0,102,0,0,0,0,0,0,0,0,0,132,0,102,0,0,0,0,0,0,0,0,0,14,4,40,35,142
22879,124,108,1,11,55,39,59,1,10,6,53,40,60,1,10,6,56,38,58,1,10,6,55,39,59,0,0,0,86,76,0,0,0,83,0,0,0,0,0,0,86,76,0,0,0,83,0,0,0,0,0,0,9,3,119,45,112
22883,130,108,1,12,65,57,59,5,6,6,65,56,59,5,6,6,65,59,60,5,6,6,65,59,59,0,0,0,80,87,0,0,0,85,0,0,0,0,0,0,80,87,0,0,0,85,0,0,0,0,0,0,9,3,140,39,164
22885,97,106,1,12,95,28,59,1,6,6,95,28,59,1,6,6,95,28,60,1,6,6,95,49,59,0,0,0,102,0,0,0,0,102,0,0,0,110,0,0,102,0,0,0,0,102,0,0,0,110,0,0,10,3,121,43,181
22887,185,113,1,12,61,7,59,2,7,5,61,7,60,2,7,5,61,7,57,2,7,5,67,66,59,0,0,0,94,0,72,0,0,0,0,0,0,0,0,0,98,0,80,0,0,0,0,0,0,0,0,0,11,3,33,47,125
22888,106,106,1,12,72,9,58,1,3,6,72,10,59,1,3,6,72,9,55,1,3,6,75,10,58,0,0,0,97,0,93,0,0,0,0,0,0,0,0,0,100,0,98,0,0,0,0,0,0,0,0,0,10,4,38,40,86
22889,17,100,1,12,81,1,58,1,12,6,82,1,60,1,12,6,81,1,57,1,12,6,94,1,58,0,0,0,132,0,0,0,0,54,0,0,0,0,0,0,142,0,0,0,0,69,0,0,0,0,0,0,16,4,25,35,165
22891,115,107,1,12,75,24,59,1,6,6,79,25,61,1,6,6,70,23,55,1,6,6,88,42,65,0,0,0,98,71,0,0,0,93,0,0,0,0,0,0,101,80,0,0,0,116,0,0,0,0,0,0,13,2,35,52,60
22892,51,102,1,12,81,77,59,1,9,1,83,82,61,1,9,1,79,71,55,1,9,1,81,89,59,0,0,0,97,0,80,0,0,106,0,0,0,0,0,0,97,0,80,0,0,106,0,0,0,0,0,0,8,3,111,44,59
22893,155,111,1,12,19,1,58,0,1,6,20,1,59,0,1,6,19,1,57,0,1,6,52,1,58,0,0,0,65,0,0,0,0,12,0,0,0,0,0,0,86,0,0,0,0,63,0,0,0,0,0,0,10,3,20,35,89
22895,134,109,1,12,32,1,58,0,12,6,29,1,58,0,12,6,33,1,58,0,12,6,33,1,58,0,0,0,65,38,0,0,0,0,0,0,0,0,0,0,66,40,0,0,0,0,0,0,0,0,0,0,10,2,26,35,131
22896,139,109,1,12,69,1,58,0,1,1,69,1,59,0,1,1,69,1,55,0,1,1,69,1,58,0,0,0,96,0,0,0,0,88,0,0,0,0,0,0,96,0,0,0,0,88,0,0,0,0,0,0,9,3,40,35,29
22898,125,108,1,11,61,46,59,3,9,6,60,47,59,3,9,6,61,45,58,3,9,6,61,46,59,0,0,0,77,100,0,0,0,84,0,0,0,0,0,0,77,100,0,0,0,84,0,0,0,0,0,0,7,2,129,46,138
22900,105,106,1,11,62,35,55,1,6,6,63,35,55,1,6,6,59,37,57,1,6,6,70,35,55,0,0,0,85,0,0,0,79,75,0,0,0,78,0,0,89,0,0,0,81,89,0,0,0,81,0,0,10,3,145,48,116
22901,0,0,1,11,91,91,59,1,5,3,91,93,59,1,5,3,91,89,58,1,5,3,91,91,59,0,0,0,113,0,121,0,0,126,0,0,0,0,0,0,113,0,121,0,0,126,0,0,0,0,0,0,10,3,127,47,105
22902,139,109,1,12,49,1,58,1,12,6,49,1,59,1,12,6,49,1,57,1,12,6,51,1,58,0,0,0,69,0,0,0,0,75,0,0,0,0,0,0,70,0,0,0,0,78,0,0,0,0,0,0,7,3,37,35,47
22903,162,112,1,12,51,5,59,0,8,6,50,5,60,0,8,6,52,5,58,0,8,6,51,5,59,0,0,0,84,0,0,0,0,0,0,0,0,0,63,0,84,0,0,0,0,0,0,0,0,0,63,0,10,3,34,43,109
22904,155,111,1,12,72,1,59,4,12,6,74,1,61,4,12,6,70,1,55,4,12,6,72,82,59,0,0,0,97,0,84,0,0,78,0,0,0,0,0,0,97,0,84,0,0,78,0,0,0,0,0,0,11,3,25,45,160
22905,106,106,1,11,62,13,57,1,6,6,61,13,54,1,6,6,64,14,61,1,6,6,62,13,57,0,0,0,84,31,0,0,80,93,0,0,0,0,0,0,84,31,0,0,80,93,0,0,0,0,0,0,9,3,108,35,152
22906,132,108,1,12,83,35,59,0,4,6,84,37,60,0,4,6,83,34,58,0,4,6,83,35,59,0,0,0,101,0,0,0,0,0,0,101,0,0,0,0,101,0,0,0,0,0,0,101,0,0,0,0,11,3,37,41,114
22907,106,106,1,12,62,1,58,0,12,6,62,1,58,0,12,6,62,1,58,0,12,6,64,1,58,0,0,0,84,0,0,0,0,88,0,0,0,0,0,0,85,0,0,0,0,91,0,0,0,0,0,0,9,3,27,35,200
22909,162,112,1,12,113,5,59,0,7,6,113,5,59,0,7,6,113,5,59,0,7,6,123,69,82,0,0,0,0,0,105,0,0,0,0,0,0,127,0,0,0,0,114,0,0,0,0,0,0,138,0,0,16,3,29,50,33
22910,85,105,1,12,73,69,58,0,6,5,71,67,57,0,6,5,79,75,61,0,6,5,76,69,58,0,0,0,94,89,0,0,0,84,0,0,0,0,0,0,96,93,0,0,0,90,0,0,0,0,0,0,10,4,153,47,172
22911,104,106,1,12,112,7,59,0,10,6,112,7,59,0,10,6,111,7,60,0,10,6,115,7,59,0,0,0,117,131,0,0,117,17,0,0,0,103,0,0,118,133,0,0,117,17,0,0,0,103,0,0,14,3,100,38,157
22912,154,111,1,13,93,1,59,0,12,4,92,1,60,0,12,4,93,1,58,0,12,4,93,1,59,0,0,0,129,0,0,0,0,0,0,97,0,0,0,0,129,0,0,0,0,0,0,97,0,0,0,0,12,3,28,43,84
22913,105,106,1,12,86,1,58,2,12,6,87,1,59,2,12,6,86,1,55,2,12,6,86,1,58,0,0,0,122,0,0,0,0,99,0,0,0,0,0,0,122,0,0,0,0,99,0,0,0,0,0,0,14,4,40,35,47
22914,199,114,1,12,72,1,58,1,11,6,72,1,58,1,11,6,72,1,58,1,11,6,72,1,58,0,0,0,100,89,0,0,0,0,0,0,0,0,0,0,100,89,0,0,0,0,0,0,0,0,0,0,10,2,31,35,39
22915,101,106,1,11,51,47,59,1,12,6,51,48,59,1,12,6,51,46,58,1,12,6,51,56,59,0,0,0,76,78,76,0,0,10,0,0,0,0,0,0,76,78,76,0,0,10,0,0,0,0,0,0,9,3,136,46,133
22916,106,106,1,12,52,1,59,0,12,6,50,1,59,0,12,6,55,1,60,0,12,6,53,1,59,0,0,0,76,72,0,0,0,0,0,0,0,0,0,0,76,73,0,0,0,0,0,0,0,0,0,0,10,3,40,41,40
22917,134,109,1,13,61,1,58,1,11,6,62,1,59,1,11,6,61,1,57,1,11,6,61,1,58,0,0,0,95,70,0,0,0,0,0,0,0,0,0,0,95,70,0,0,0,0,0,0,0,0,0,0,10,3,29,35,97
22919,125,108,1,11,52,13,59,0,9,6,52,14,60,0,9,6,52,13,58,0,9,6,52,30,59,0,0,0,84,0,0,0,0,77,0,0,0,76,0,0,84,0,0,0,0,77,0,0,0,76,0,0,9,3,119,42,71
22920,119,107,1,12,100,12,65,2,8,6,101,12,66,2,8,6,100,12,64,2,8,6,100,12,65,0,0,0,104,98,0,0,101,119,0,102,0,0,113,0,104,98,0,0,101,119,0,102,0,0,113,0,11,2,51,48,61
22921,109,107,1,12,75,40,59,1,5,6,77,43,61,1,5,6,73,37,55,1,5,6,83,66,59,0,0,0,95,92,0,0,0,88,0,0,0,0,0,0,100,101,0,0,0,101,0,0,0,0,0,0,10,3,46,50,130
22922,150,110,1,11,67,1,59,0,2,6,67,1,59,0,2,6,67,1,60,0,2,6,67,34,59,0,0,0,92,88,0,0,0,101,0,0,0,0,0,0,92,88,0,0,0,101,0,0,0,0,0,0,8,3,100,46,153
22924,139,109,1,11,93,1,59,1,12,6,93,1,59,1,12,6,92,1,60,1,12,6,93,56,59,0,0,0,62,128,101,0,89,26,0,0,0,0,0,0,62,128,101,0,89,26,0,0,0,0,0,0,9,3,116,46,149
22927,147,110,1,12,74,42,59,1,3,4,75,41,59,1,3,4,74,43,60,1,3,4,74,54,59,0,0,0,89,0,106,0,0,0,0,0,0,0,0,0,89,0,106,0,0,0,0,0,0,0,0,0,10,3,27,44,26
22928,144,110,1,12,50,1,58,4,8,6,50,1,59,4,8,6,51,1,57,4,8,6,50,1,58,0,0,0,78,64,0,0,0,0,0,0,0,0,0,0,78,64,0,0,0,0,0,0,0,0,0,0,10,2,36,35,106
22929,149,110,1,11,69,23,58,1,8,6,67,24,60,1,8,6,70,21,57,1,8,6,69,23,58,0,0,0,135,0,32,0,0,85,0,0,0,0,0,0,135,0,32,0,0,85,0,0,0,0,0,0,13,3,50,35,19
22930,212,116,1,12,82,6,57,1,12,6,83,6,55,1,12,6,82,6,60,1,12,6,82,6,57,0,0,0,96,113,0,0,0,0,0,0,0,0,0,0,96,113,0,0,0,0,0,0,0,0,0,0,10,2,32,35,75
22931,106,106,1,12,92,1,59,1,4,4,92,1,58,1,4,4,93,1,60,1,4,4,92,1,59,0,0,0,97,0,0,0,0,0,0,115,0,0,0,0,97,0,0,0,0,0,0,115,0,0,0,0,10,3,36,39,184
22932,118,107,1,11,83,5,58,1,6,6,83,5,57,1,6,6,83,6,63,1,6,6,86,6,58,0,0,0,99,0,0,0,0,104,0,91,0,0,102,0,100,0,0,0,0,108,0,91,0,0,105,0,10,2,117,41,146
22933,146,110,1,12,63,1,58,0,3,6,64,1,58,0,3,6,62,1,58,0,3,6,63,1,58,0,0,0,84,0,0,0,0,0,0,86,0,0,0,0,84,0,0,0,0,0,0,86,0,0,0,0,10,3,33,35,101
22934,101,106,1,12,37,24,58,1,1,6,37,24,58,1,1,6,38,24,58,1,1,6,37,25,58,0,0,0,69,46,0,0,0,0,0,0,0,0,0,0,69,46,0,0,0,0,0,0,0,0,0,0,10,2,45,35,71
22935,122,108,1,11,57,38,59,0,10,6,56,40,60,0,10,6,58,35,57,0,10,6,57,39,59,0,0,0,74,0,0,0,0,99,0,0,0,73,0,0,74,0,0,0,0,99,0,0,0,73,0,0,7,4,122,39,104
22937,96,106,1,11,32,3,59,1,8,6,32,3,60,1,8,6,32,3,59,1,8,6,32,8,59,0,0,0,74,54,0,0,0,28,0,0,0,0,0,0,74,54,0,0,0,28,0,0,0,0,0,0,10,2,100,41,139
22938,106,106,1,12,71,31,59,0,4,5,69,32,60,0,4,5,74,31,59,0,4,5,71,31,59,0,0,0,97,89,0,0,0,1,0,0,0,0,0,0,97,89,0,0,0,1,0,0,0,0,0,0,12,2,57,41,11
22940,56,102,1,11,99,53,59,3,1,6,101,56,61,3,1,6,95,49,57,3,1,6,99,66,59,0,0,0,116,128,0,0,0,140,0,0,0,0,0,0,116,128,0,0,0,140,0,0,0,0,0,0,10,3,54,44,4
22941,148,110,1,12,38,21,58,0,11,6,39,21,59,0,11,6,38,21,58,0,11,6,43,21,58,0,0,0,74,0,0,0,0,47,0,0,0,0,0,0,76,0,0,0,0,53,0,0,0,0,0,0,9,3,63,35,66
22944,103,106,1,12,17,1,58,0,1,1,16,1,60,0,1,1,17,1,55,0,1,1,45,14,58,0,0,0,48,0,17,0,0,0,0,0,0,0,0,0,72,0,61,0,0,0,0,0,0,0,0,0,8,3,24,35,19
22945,150,110,1,12,106,1,54,1,7,6,104,1,55,1,7,6,108,1,53,1,7,6,106,6,54,0,0,0,126,0,135,0,0,0,0,0,0,0,0,0,126,0,135,0,0,0,0,0,0,0,0,0,14,3,1,43,81
22946,212,116,1,11,81,1,59,0,7,6,84,1,61,0,7,6,77,1,57,0,7,6,92,14,59,0,0,0,111,111,0,0,0,112,0,0,0,0,0,0,117,122,0,0,0,127,0,0,0,0,0,0,11,3,100,38,44
22947,32,101,1,12,116,61,59,2,12,5,118,64,61,2,12,5,112,57,57,2,12,5,121,61,59,0,0,0,140,0,106,0,0,132,0,0,0,0,0,0,143,0,111,0,0,139,0,0,0,0,0,0,13,3,152,46,24
22948,104,106,1,12,81,21,58,1,4,6,82,21,58,1,4,6,80,21,57,1,4,6,87,21,58,0,0,0,98,45,0,0,0,94,0,89,0,0,0,0,103,47,0,0,0,105,0,89,0,0,0,0,10,2,53,40,48
22949,59,102,1,12,92,62,59,1,10,6,92,61,58,1,10,6,92,64,60,1,10,6,92,62,59,0,0,0,64,98,124,0,0,30,0,0,0,0,0,0,64,98,124,0,0,30,0,0,0,0,0,0,9,3,139,42,59
22950,212,116,1,13,48,38,59,1,5,2,48,38,59,1,5,2,48,38,59,1,5,2,48,53,59,0,0,0,70,0,0,0,0,0,0,68,0,0,0,0,70,0,0,0,0,0,0,68,0,0,0,0,8,4,31,46,75
22951,144,110,1,12,52,1,58,1,12,6,53,1,59,1,12,6,52,1,55,1,12,6,52,1,58,0,0,0,79,0,69,0,0,0,0,0,0,0,0,0,79,0,69,0,0,0,0,0,0,0,0,0,10,3,40,35,85
22952,46,101,1,11,103,70,66,2,5,5,106,75,69,2,5,5,99,64,63,2,5,5,103,85,66,0,0,0,128,0,109,0,0,146,0,0,0,0,0,0,128,0,109,0,0,146,0,0,0,0,0,0,10,3,135,47,105
22953,149,110,1,12,27,1,58,0,8,6,28,1,59,0,8,6,27,1,58,0,8,6,27,7,58,0,0,0,58,0,37,0,0,0,0,0,0,0,0,0,58,0,37,0,0,0,0,0,0,0,0,0,8,4,30,35,43
22955,138,109,1,12,34,1,58,0,4,6,32,1,58,0,4,6,36,1,59,0,4,6,37,1,58,0,0,0,65,43,0,0,0,0,0,0,0,0,0,0,68,48,0,0,0,0,0,0,0,0,0,0,10,3,29,35,146
22956,133,109,1,12,76,24,59,1,5,6,75,25,60,1,5,6,77,23,59,1,5,6,79,24,59,0,0,0,106,92,0,0,0,0,0,0,0,0,0,0,108,95,0,0,0,0,0,0,0,0,0,0,14,3,36,42,121
22959,129,108,1,12,85,1,58,0,9,5,85,1,58,0,9,5,85,1,58,0,9,5,85,1,58,0,0,0,109,0,0,0,0,0,0,101,0,0,0,0,109,0,0,0,0,0,0,101,0,0,0,0,11,3,29,35,143
22960,135,109,1,11,84,6,59,1,5,6,82,6,59,1,5,6,86,6,59,1,5,6,84,6,59,0,0,0,96,97,96,0,89,92,0,0,0,0,0,0,96,97,96,0,89,92,0,0,0,0,0,0,10,3,122,42,76
22961,123,108,1,12,71,2,57,1,12,6,71,2,55,1,12,6,71,2,61,1,12,6,71,2,57,0,0,0,109,0,77,0,0,0,0,0,0,0,0,0,109,0,77,0,0,0,0,0,0,0,0,0,13,4,41,40,127
22962,132,108,1,12,82,1,58,1,4,6,81,1,58,1,4,6,84,1,59,1,4,6,92,1,58,0,0,0,110,77,0,0,0,0,0,0,0,0,0,0,117,91,0,0,0,0,0,0,0,0,0,0,16,2,38,35,64
22963,138,109,1,12,61,20,59,1,4,6,62,20,60,1,4,6,61,20,59,1,4,6,92,91,95,0,0,0,104,0,52,0,0,0,0,0,0,0,0,0,128,0,89,0,0,0,0,0,0,0,0,0,15,3,29,51,85
22964,105,106,1,12,60,3,58,0,3,6,60,3,58,0,3,6,60,3,58,0,3,6,61,8,58,0,0,0,86,77,0,0,0,0,0,0,0,0,0,0,87,79,0,0,0,0,0,0,0,0,0,0,9,4,43,35,78
22965,110,107,1,12,85,38,58,2,9,6,85,37,57,2,9,6,85,42,61,2,9,6,85,74,58,0,0,0,92,0,81,0,0,108,0,0,0,84,0,0,92,0,81,0,0,108,0,0,0,84,0,0,10,3,96,47,167
22966,56,102,1,11,100,80,59,1,2,6,103,83,61,1,2,6,97,75,57,1,2,6,107,80,59,0,0,0,110,0,119,0,0,124,0,0,0,103,0,0,113,0,126,0,0,132,0,0,0,103,0,0,10,3,138,44,52
22967,147,110,1,12,123,4,58,1,11,6,123,4,58,1,11,6,123,4,57,1,11,6,136,26,58,0,0,0,153,0,114,0,0,0,0,0,0,0,0,0,162,0,128,0,0,0,0,0,0,0,0,0,16,3,29,40,2
22968,55,102,1,11,79,69,59,0,6,6,81,71,60,0,6,6,76,66,57,0,6,6,88,76,59,0,0,0,113,0,89,0,0,113,0,0,0,0,0,0,120,0,98,0,0,127,0,0,0,0,0,0,10,3,144,46,131
22969,88,105,1,12,94,26,59,1,6,6,94,26,59,1,6,6,94,26,59,1,6,6,95,26,59,0,0,0,89,105,122,0,0,16,0,0,0,0,0,0,89,106,123,0,0,16,0,0,0,0,0,0,8,3,132,41,170
22970,128,108,1,12,67,1,55,2,6,6,67,1,54,2,6,6,68,1,61,2,6,6,67,1,55,0,0,0,99,78,0,0,0,0,0,0,0,0,0,0,99,78,0,0,0,0,0,0,0,0,0,0,10,2,49,41,127
22971,103,106,1,12,93,24,60,0,9,6,93,24,60,0,9,6,91,24,59,0,9,6,93,55,63,0,0,0,0,86,0,0,0,0,0,0,150,0,0,0,0,86,0,0,0,0,0,0,150,0,0,0,4,3,31,49,155
22972,118,107,1,12,52,1,58,1,12,6,52,1,58,1,12,6,53,1,58,1,12,6,52,1,58,0,0,0,80,67,0,0,0,0,0,0,0,0,0,0,80,67,0,0,0,0,0,0,0,0,0,0,10,3,36,35,136
22973,101,106,1,12,88,46,59,1,6,6,88,45,59,1,6,6,87,47,60,1,6,6,93,46,59,0,0,0,123,0,0,0,0,102,0,0,0,0,0,0,126,0,0,0,0,106,0,0,0,0,0,0,10,3,39,42,199
22974,100,106,1,11,82,17,59,0,7,6,85,18,60,0,7,6,77,16,57,0,7,6,82,54,59,0,0,0,106,0,0,0,0,114,0,0,114,0,0,0,106,0,0,0,0,114,0,0,114,0,0,0,10,4,154,44,46
22975,141,109,1,11,43,21,58,0,9,6,44,21,59,0,9,6,43,21,57,0,9,6,43,27,58,0,0,0,74,55,44,0,66,33,0,0,0,0,0,0,74,55,44,0,66,33,0,0,0,0,0,0,10,4,104,40,166
22976,103,106,1,12,67,54,59,2,12,6,67,55,60,2,12,6,67,52,58,2,12,6,67,55,59,0,0,0,87,0,92,0,0,0,0,0,0,0,0,0,87,0,92,0,0,0,0,0,0,0,0,0,9,3,30,48,40
22977,162,112,1,12,70,1,55,1,12,6,70,1,54,1,12,6,70,1,60,1,12,6,70,1,55,0,0,0,94,91,0,0,0,0,0,0,0,0,0,0,94,91,0,0,0,0,0,0,0,0,0,0,9,3,30,36,141
